OrderID,OrderDate,ProductID,ProductName,Category,Quantity,UnitPrice,CostPerUnit,Discount,CustomerType,PaymentMode
ORD03916,2025-03-12 21:59:00,P303,Cookies,Snacks,5,25,12,5.0,New,UPI
ORD03917,2025-04-19 21:04:00,P202,Veg Pizza,Meals,5,300,190,5.0,Returning,Card
ORD03918,2024-01-05 09:06:00,P201,Cheese Burger,Meals,5,180,110,15.0,New,Card
ORD03919,2025-11-29 09:15:00,P301,Potato Chips,Snacks,2,40,20,0.0,New,Wallet
ORD03920,2024-12-15 15:19:00,P101,Cold Coffee,Beverages,1,120,70,,Returning,Wallet
ORD03921,2024-07-10 09:52:00,P201,Cheese Burger,Meals,3,180,110,20.0,New,Card
ORD03922,2025-02-15 12:28:00,P303,Cookies,Snacks,3,25,12,15.0,Returning,Card
ORD03923,2025-09-19 21:07:00,P201,Cheese Burger,Meals,2,180,110,,Returning,Wallet
ORD03924,2025-08-04 14:24:00,P101,Cold Coffee,Beverages,2,120,70,0.0,New,UPI
ORD03925,2024-03-17 22:12:00,P301,Potato Chips,Snacks,2,40,20,10.0,New,Wallet
ORD03926,2025-06-22 22:15:00,P302,Nachos,Snack,5,90,50,5.0,New,Cash
ORD03927,2025-08-26 09:04:00,P302,Nachos,Snack,5,90,50,,New,Cash
ORD03928,2025-02-06 16:37:00,P203,Grilled Sandwich,Meal,5,150,90,,New,Card
ORD03929,2025-06-20 21:33:00,P302,Nachos,Snack,2,90,50,15.0,New,Card
ORD03930,2024-08-21 16:04:00,P101,Cold Coffee,Beverages,3,120,70,10.0,New,UPI
ORD03931,2024-08-13 13:34:00,P301,Potato Chips,Snacks,2,40,20,,Returning,UPI
ORD03932,2024-01-01 14:32:00,P203,Grilled Sandwich,Meal,5,150,90,25.0,New,Cash
ORD03933,2025-10-21 18:06:00,P203,Grilled Sandwich,Meal,4,150,90,0.0,Returning,Cash
ORD03934,2025-03-05 10:55:00,P101,Cold Coffee,Beverages,5,120,70,10.0,Returning,Card
ORD03935,2025-08-27 18:41:00,P302,Nachos,Snack,6,90,50,20.0,Returning,Cash
ORD03936,2025-12-03 22:17:00,P303,Cookies,Snacks,4,25,12,15.0,Returning,Cash
ORD03937,2024-02-27 10:56:00,P303,Cookies,Snacks,4,25,12,10.0,New,Cash
ORD03938,2025-05-10 08:36:00,P303,Cookies,Snacks,5,25,12,10.0,Returning,Cash
ORD03939,2025-04-12 21:29:00,P101,Cold Coffee,Beverages,3,120,70,0.0,Returning,Card
ORD03940,2024-05-23 13:51:00,P104,Iced Tea,Beverages,1,80,45,,Returning,Card
ORD03941,2024-11-01 09:14:00,P203,Grilled Sandwich,Meal,2,150,90,5.0,Returning,UPI
ORD03942,2025-12-19 12:32:00,P203,Grilled Sandwich,Meal,6,150,90,10.0,New,UPI
ORD03943,2025-06-06 18:20:00,P104,Iced Tea,Beverages,1,80,45,,Returning,UPI
ORD03944,2024-07-14 19:44:00,P102,Lemonade,Beverage,4,60,30,10.0,Returning,Cash
ORD03945,2025-12-04 20:29:00,P203,Grilled Sandwich,Meal,4,150,90,,Returning,Wallet
ORD03946,2025-03-18 13:32:00,P101,Cold Coffee,Beverages,4,120,70,25.0,New,Wallet
ORD03947,2025-05-04 15:45:00,P104,Iced Tea,Beverages,2,80,45,10.0,New,Wallet
ORD03948,2024-08-02 12:01:00,P102,Lemonade,Beverage,5,60,30,20.0,Returning,Card
ORD03949,2024-05-31 08:03:00,P303,Cookies,Snacks,4,25,12,15.0,New,Cash
ORD03950,2024-02-17 19:10:00,P202,Veg Pizza,Meals,6,300,190,15.0,New,Wallet
ORD03951,2024-06-17 21:53:00,P301,Potato Chips,Snacks,1,40,20,10.0,Returning,UPI
ORD03952,2024-12-27 19:45:00,P104,Iced Tea,Beverages,4,80,45,20.0,Returning,Wallet
ORD03953,2024-05-25 10:54:00,P301,Potato Chips,Snacks,6,40,20,,Returning,Cash
ORD03954,2025-09-03 10:15:00,P103,Cappuccino,Beverages,3,140,80,,Returning,Wallet
ORD03955,2024-10-06 13:56:00,P303,Cookies,Snacks,4,25,12,0.0,New,Cash
ORD03956,2025-04-04 10:10:00,P102,Lemonade,Beverage,5,60,30,10.0,Returning,UPI
ORD03957,2024-06-11 20:43:00,P203,Grilled Sandwich,Meal,5,150,90,15.0,New,UPI
ORD03958,2024-08-22 15:07:00,P301,Potato Chips,Snacks,6,40,20,10.0,New,Cash
ORD03959,2024-12-03 21:00:00,P303,Cookies,Snacks,2,25,12,0.0,New,Card
ORD03960,2025-08-04 22:35:00,P202,Veg Pizza,Meals,5,300,190,15.0,Returning,Card
ORD03961,2024-02-25 21:40:00,P102,Lemonade,Beverage,1,60,30,20.0,Returning,Cash
ORD03962,2025-09-26 20:27:00,P302,Nachos,Snack,2,90,50,5.0,New,UPI
ORD03963,2024-11-21 17:31:00,P104,Iced Tea,Beverages,4,80,45,0.0,Returning,Cash
ORD03964,2025-07-23 09:06:00,P101,Cold Coffee,Beverages,5,120,70,,New,Wallet
ORD03965,2025-03-05 14:35:00,P101,Cold Coffee,Beverages,6,120,70,0.0,Returning,UPI
ORD03966,2025-12-18 09:29:00,P302,Nachos,Snack,2,90,50,15.0,New,UPI
ORD03967,2025-02-06 22:26:00,P101,Cold Coffee,Beverages,4,120,70,15.0,New,Wallet
ORD03968,2024-05-11 13:00:00,P203,Grilled Sandwich,Meal,2,150,90,10.0,New,Card
ORD03969,2025-06-03 20:32:00,P102,Lemonade,Beverage,2,60,30,10.0,New,Card
ORD03970,2024-12-18 09:22:00,P103,Cappuccino,Beverages,3,140,80,,Returning,Wallet
ORD03971,2024-02-03 21:11:00,P303,Cookies,Snacks,3,25,12,5.0,Returning,Wallet
ORD03972,2025-09-18 22:49:00,P202,Veg Pizza,Meals,4,300,190,0.0,Returning,Wallet
ORD03973,2025-10-01 12:43:00,P203,Grilled Sandwich,Meal,6,150,90,5.0,New,Wallet
ORD03974,2025-11-18 17:32:00,P202,Veg Pizza,Meals,5,300,190,10.0,New,Wallet
ORD03975,2024-05-14 13:15:00,P102,Lemonade,Beverage,2,60,30,25.0,Returning,Wallet
ORD03976,2025-07-25 16:45:00,P101,Cold Coffee,Beverages,2,120,70,0.0,Returning,Wallet
ORD03977,2024-04-07 10:19:00,P104,Iced Tea,Beverages,5,80,45,25.0,Returning,Cash
ORD03978,2024-01-24 22:48:00,P301,Potato Chips,Snacks,6,40,20,20.0,New,Cash
ORD03979,2025-09-13 18:03:00,P103,Cappuccino,Beverages,2,140,80,0.0,New,Wallet
ORD03980,2024-09-03 18:21:00,P102,Lemonade,Beverage,1,60,30,25.0,New,UPI
ORD03981,2024-03-03 15:46:00,P203,Grilled Sandwich,Meal,5,150,90,10.0,Returning,UPI
ORD03982,2024-12-24 22:11:00,P303,Cookies,Snacks,1,25,12,15.0,Returning,UPI
ORD03983,2024-06-30 20:47:00,P303,Cookies,Snacks,2,25,12,0.0,New,Wallet
ORD03984,2025-12-22 10:52:00,P303,Cookies,Snacks,3,25,12,15.0,New,UPI
ORD03985,2024-10-01 21:44:00,P203,Grilled Sandwich,Meal,1,150,90,20.0,Returning,Card
ORD03986,2024-04-07 20:05:00,P202,Veg Pizza,Meals,2,300,190,20.0,Returning,UPI
ORD03987,2024-06-28 12:53:00,P203,Grilled Sandwich,Meal,2,150,90,,Returning,UPI
ORD03988,2025-05-29 22:12:00,P303,Cookies,Snacks,1,25,12,20.0,Returning,UPI
ORD03989,2025-02-13 10:27:00,P103,Cappuccino,Beverages,5,140,80,5.0,Returning,Card
ORD03990,2024-05-14 15:49:00,P101,Cold Coffee,Beverages,6,120,70,20.0,New,Cash
ORD03991,2024-05-04 17:12:00,P303,Cookies,Snacks,3,25,12,5.0,Returning,UPI
ORD03992,2024-03-23 11:41:00,P301,Potato Chips,Snacks,1,40,20,25.0,New,Wallet
ORD03993,2025-05-02 20:29:00,P102,Lemonade,Beverage,1,60,30,20.0,Returning,UPI
ORD03994,2024-03-25 19:10:00,P203,Grilled Sandwich,Meal,2,150,90,,New,Cash
ORD03995,2025-03-06 17:08:00,P201,Cheese Burger,Meals,2,180,110,5.0,Returning,Card
ORD03996,2024-12-13 15:28:00,P104,Iced Tea,Beverages,5,80,45,,Returning,Wallet
ORD03997,2025-11-14 14:27:00,P202,Veg Pizza,Meals,1,300,190,15.0,Returning,Card
ORD03998,2024-08-11 21:25:00,P203,Grilled Sandwich,Meal,4,150,90,25.0,Returning,UPI
ORD03999,2025-09-25 09:58:00,P302,Nachos,Snack,4,90,50,0.0,New,Wallet
ORD04000,2024-10-04 11:41:00,P102,Lemonade,Beverage,2,60,30,5.0,New,UPI
ORD04001,2025-03-29 22:10:00,P202,Veg Pizza,Meals,2,300,190,,Returning,UPI
ORD04002,2024-04-17 11:18:00,P302,Nachos,Snack,1,90,50,10.0,Returning,Wallet
ORD04003,2025-09-07 16:42:00,P303,Cookies,Snacks,3,25,12,5.0,Returning,Wallet
ORD04004,2024-07-01 20:25:00,P103,Cappuccino,Beverages,4,140,80,0.0,New,Wallet
ORD04005,2024-10-15 13:08:00,P302,Nachos,Snack,5,90,50,10.0,New,UPI
ORD04006,2025-12-29 14:49:00,P103,Cappuccino,Beverages,1,140,80,0.0,Returning,Card
ORD04007,2024-04-07 21:39:00,P301,Potato Chips,Snacks,1,40,20,10.0,New,Wallet
ORD04008,2025-08-10 18:31:00,P303,Cookies,Snacks,2,25,12,,Returning,UPI
ORD04009,2025-10-10 08:04:00,P103,Cappuccino,Beverages,3,140,80,10.0,New,Wallet
ORD04010,2024-06-02 11:51:00,P302,Nachos,Snack,1,90,50,5.0,Returning,Wallet
ORD04011,2025-12-05 19:45:00,P202,Veg Pizza,Meals,5,300,190,10.0,Returning,Wallet
ORD04012,2024-03-04 16:03:00,P102,Lemonade,Beverage,3,60,30,,New,Card
ORD04013,2024-07-06 08:21:00,P102,Lemonade,Beverage,5,60,30,10.0,New,Card
ORD04014,2025-02-23 18:25:00,P303,Cookies,Snacks,6,25,12,,New,Card
ORD04015,2024-08-11 08:48:00,P202,Veg Pizza,Meals,1,300,190,15.0,Returning,Cash
ORD04016,2024-10-15 09:27:00,P203,Grilled Sandwich,Meal,3,150,90,20.0,New,Cash
ORD04017,2024-03-09 16:38:00,P303,Cookies,Snacks,6,25,12,25.0,New,Wallet
ORD04018,2025-01-14 16:42:00,P104,Iced Tea,Beverages,4,80,45,25.0,New,UPI
ORD04019,2024-03-18 17:33:00,P104,Iced Tea,Beverages,5,80,45,0.0,Returning,Wallet
ORD04020,2025-05-02 21:41:00,P103,Cappuccino,Beverages,1,140,80,,Returning,Card
ORD04021,2025-06-18 14:02:00,P103,Cappuccino,Beverages,4,140,80,5.0,New,Wallet
ORD04022,2024-02-24 15:38:00,P202,Veg Pizza,Meals,6,300,190,25.0,New,Card
ORD04023,2024-03-16 16:10:00,P104,Iced Tea,Beverages,5,80,45,5.0,New,UPI
ORD04024,2025-01-16 14:53:00,P202,Veg Pizza,Meals,3,300,190,5.0,Returning,Wallet
ORD04025,2024-07-18 17:19:00,P103,Cappuccino,Beverages,6,140,80,20.0,Returning,UPI
ORD04026,2024-09-05 16:20:00,P103,Cappuccino,Beverages,5,140,80,5.0,New,Cash
ORD04027,2024-12-24 11:53:00,P102,Lemonade,Beverage,3,60,30,0.0,New,Cash
ORD04028,2025-03-07 16:49:00,P301,Potato Chips,Snacks,4,40,20,5.0,New,Wallet
ORD04029,2024-10-31 08:58:00,P201,Cheese Burger,Meals,2,180,110,5.0,Returning,Wallet
ORD04030,2024-12-21 09:32:00,P104,Iced Tea,Beverages,3,80,45,0.0,Returning,Cash
ORD04031,2025-11-05 22:57:00,P302,Nachos,Snack,2,90,50,10.0,Returning,Cash
ORD04032,2024-06-21 15:20:00,P302,Nachos,Snack,6,90,50,,New,Wallet
ORD04033,2025-12-04 22:27:00,P301,Potato Chips,Snacks,4,40,20,5.0,New,Wallet
ORD04034,2025-04-15 21:07:00,P103,Cappuccino,Beverages,2,140,80,15.0,New,Wallet
ORD04035,2024-04-15 16:03:00,P301,Potato Chips,Snacks,5,40,20,0.0,New,Wallet
ORD04036,2025-01-01 12:18:00,P102,Lemonade,Beverage,3,60,30,,New,Card
ORD04037,2025-01-19 10:20:00,P101,Cold Coffee,Beverages,6,120,70,25.0,Returning,Wallet
ORD04038,2025-01-29 10:00:00,P303,Cookies,Snacks,4,25,12,20.0,New,Wallet
ORD04039,2024-01-26 09:22:00,P203,Grilled Sandwich,Meal,2,150,90,15.0,Returning,Wallet
ORD04040,2025-01-10 19:03:00,P302,Nachos,Snack,6,90,50,25.0,Returning,Cash
ORD04041,2025-05-02 16:03:00,P201,Cheese Burger,Meals,3,180,110,20.0,Returning,UPI
ORD04042,2024-10-25 16:52:00,P302,Nachos,Snack,3,90,50,25.0,New,Wallet
ORD04043,2025-05-06 17:42:00,P203,Grilled Sandwich,Meal,4,150,90,10.0,New,Card
ORD04044,2024-03-24 10:22:00,P303,Cookies,Snacks,6,25,12,0.0,Returning,Card
ORD04045,2024-08-26 14:04:00,P203,Grilled Sandwich,Meal,4,150,90,10.0,Returning,Card
ORD04046,2024-02-07 13:15:00,P102,Lemonade,Beverage,4,60,30,0.0,New,Card
ORD04047,2025-01-07 18:39:00,P104,Iced Tea,Beverages,2,80,45,15.0,New,Cash
ORD04048,2025-09-22 11:22:00,P302,Nachos,Snack,6,90,50,20.0,Returning,Card
ORD04049,2025-05-20 21:02:00,P202,Veg Pizza,Meals,1,300,190,10.0,Returning,UPI
ORD04050,2025-03-21 16:04:00,P101,Cold Coffee,Beverages,5,120,70,10.0,New,UPI
ORD04051,2024-08-18 19:53:00,P203,Grilled Sandwich,Meal,2,150,90,,New,Card
ORD04052,2024-08-07 10:55:00,P103,Cappuccino,Beverages,3,140,80,25.0,New,UPI
ORD04053,2024-07-29 09:46:00,P302,Nachos,Snack,6,90,50,0.0,New,Card
ORD04054,2025-07-03 12:12:00,P303,Cookies,Snacks,4,25,12,20.0,Returning,Cash
ORD04055,2025-08-02 14:44:00,P101,Cold Coffee,Beverages,3,120,70,0.0,Returning,UPI
ORD04056,2024-10-16 17:38:00,P301,Potato Chips,Snacks,1,40,20,10.0,New,Card
ORD04057,2024-07-15 19:39:00,P102,Lemonade,Beverage,5,60,30,10.0,Returning,Cash
ORD04058,2025-02-27 10:41:00,P201,Cheese Burger,Meals,5,180,110,10.0,Returning,Cash
ORD04059,2024-12-30 16:33:00,P104,Iced Tea,Beverages,6,80,45,10.0,New,Cash
ORD04060,2025-11-09 12:16:00,P102,Lemonade,Beverage,3,60,30,20.0,Returning,UPI
ORD04061,2024-04-27 13:01:00,P202,Veg Pizza,Meals,3,300,190,5.0,Returning,Cash
ORD04062,2025-03-03 10:42:00,P301,Potato Chips,Snacks,5,40,20,0.0,Returning,Cash
ORD04063,2024-03-23 17:23:00,P301,Potato Chips,Snacks,5,40,20,15.0,Returning,Card
ORD04064,2024-11-28 16:06:00,P301,Potato Chips,Snacks,6,40,20,15.0,New,UPI
ORD04065,2025-04-15 16:22:00,P202,Veg Pizza,Meals,3,300,190,0.0,Returning,Cash
ORD04066,2024-08-02 18:53:00,P201,Cheese Burger,Meals,6,180,110,5.0,New,UPI
ORD04067,2025-03-08 08:51:00,P102,Lemonade,Beverage,6,60,30,15.0,New,UPI
ORD04068,2024-07-06 09:54:00,P102,Lemonade,Beverage,2,60,30,20.0,Returning,Card
ORD04069,2025-04-01 11:22:00,P203,Grilled Sandwich,Meal,2,150,90,25.0,New,Wallet
ORD04070,2025-03-24 11:36:00,P202,Veg Pizza,Meals,3,300,190,,Returning,Card
ORD04071,2024-12-07 14:50:00,P103,Cappuccino,Beverages,3,140,80,10.0,Returning,Card
ORD04072,2025-05-22 22:55:00,P303,Cookies,Snacks,5,25,12,0.0,Returning,UPI
ORD04073,2024-12-04 08:50:00,P202,Veg Pizza,Meals,5,300,190,5.0,New,Wallet
ORD04074,2024-12-24 16:07:00,P303,Cookies,Snacks,1,25,12,25.0,Returning,Card
ORD04075,2025-07-29 15:20:00,P201,Cheese Burger,Meals,2,180,110,5.0,Returning,Card
ORD04076,2024-05-05 18:22:00,P104,Iced Tea,Beverages,3,80,45,5.0,Returning,Cash
ORD04077,2025-12-04 20:41:00,P303,Cookies,Snacks,4,25,12,,New,Wallet
ORD04078,2024-07-15 14:34:00,P101,Cold Coffee,Beverages,1,120,70,15.0,Returning,Card
ORD04079,2025-06-22 08:57:00,P102,Lemonade,Beverage,2,60,30,25.0,Returning,UPI
ORD04080,2024-06-03 12:34:00,P201,Cheese Burger,Meals,6,180,110,5.0,Returning,Cash
ORD04081,2025-08-10 18:43:00,P302,Nachos,Snack,5,90,50,15.0,New,UPI
ORD04082,2025-06-29 12:25:00,P301,Potato Chips,Snacks,1,40,20,5.0,Returning,Wallet
ORD04083,2024-12-09 20:21:00,P301,Potato Chips,Snacks,5,40,20,5.0,Returning,UPI
ORD04084,2025-07-09 22:55:00,P102,Lemonade,Beverage,4,60,30,0.0,Returning,UPI
ORD04085,2025-02-28 13:16:00,P104,Iced Tea,Beverages,3,80,45,,New,UPI
ORD04086,2025-07-07 18:19:00,P103,Cappuccino,Beverages,1,140,80,,Returning,Cash
ORD04087,2025-03-25 17:52:00,P302,Nachos,Snack,4,90,50,10.0,New,Cash
ORD04088,2024-01-24 08:48:00,P203,Grilled Sandwich,Meal,2,150,90,,Returning,Card
ORD04089,2025-08-24 15:27:00,P302,Nachos,Snack,3,90,50,15.0,Returning,UPI
ORD04090,2025-08-19 19:10:00,P102,Lemonade,Beverage,1,60,30,15.0,Returning,Cash
ORD04091,2025-11-01 10:50:00,P301,Potato Chips,Snacks,5,40,20,0.0,Returning,Card
ORD04092,2024-09-20 21:58:00,P301,Potato Chips,Snacks,5,40,20,5.0,Returning,UPI
ORD04093,2025-02-10 13:11:00,P203,Grilled Sandwich,Meal,3,150,90,10.0,New,Card
ORD04094,2024-05-03 20:34:00,P201,Cheese Burger,Meals,3,180,110,25.0,Returning,Cash
ORD04095,2025-10-04 12:10:00,P104,Iced Tea,Beverages,4,80,45,5.0,New,Wallet
ORD04096,2024-06-10 14:04:00,P102,Lemonade,Beverage,3,60,30,0.0,New,Wallet
ORD04097,2024-03-06 13:35:00,P202,Veg Pizza,Meals,4,300,190,0.0,New,Card
ORD04098,2025-09-25 19:01:00,P103,Cappuccino,Beverages,1,140,80,25.0,Returning,UPI
ORD04099,2025-12-20 12:33:00,P203,Grilled Sandwich,Meal,1,150,90,0.0,New,UPI
ORD04100,2025-11-26 20:01:00,P201,Cheese Burger,Meals,5,180,110,10.0,New,Wallet
ORD04101,2025-06-19 21:13:00,P101,Cold Coffee,Beverages,1,120,70,5.0,New,Wallet
ORD04102,2024-02-24 13:26:00,P302,Nachos,Snack,2,90,50,,Returning,UPI
ORD04103,2024-02-03 20:50:00,P103,Cappuccino,Beverages,3,140,80,15.0,New,Cash
ORD04104,2024-03-11 09:16:00,P303,Cookies,Snacks,4,25,12,25.0,Returning,UPI
ORD04105,2024-10-30 19:04:00,P101,Cold Coffee,Beverages,5,120,70,15.0,Returning,Wallet
ORD04106,2024-12-01 22:19:00,P302,Nachos,Snack,3,90,50,0.0,New,UPI
ORD04107,2024-07-20 22:22:00,P201,Cheese Burger,Meals,4,180,110,,Returning,Card
ORD04108,2025-10-09 22:25:00,P101,Cold Coffee,Beverages,3,120,70,20.0,New,Card
ORD04109,2025-07-10 20:01:00,P203,Grilled Sandwich,Meal,1,150,90,20.0,Returning,UPI
ORD04110,2024-08-26 14:10:00,P201,Cheese Burger,Meals,5,180,110,25.0,Returning,Cash
ORD04111,2024-11-10 15:35:00,P203,Grilled Sandwich,Meal,2,150,90,,Returning,UPI
ORD04112,2024-03-03 18:25:00,P301,Potato Chips,Snacks,6,40,20,20.0,Returning,Card
ORD04113,2024-03-03 19:44:00,P101,Cold Coffee,Beverages,4,120,70,15.0,Returning,Wallet
ORD04114,2025-03-18 10:54:00,P104,Iced Tea,Beverages,1,80,45,0.0,Returning,Cash
ORD04115,2025-12-07 10:06:00,P104,Iced Tea,Beverages,1,80,45,,Returning,Wallet
ORD04116,2024-05-28 10:43:00,P302,Nachos,Snack,2,90,50,5.0,Returning,Wallet
ORD04117,2024-03-30 19:06:00,P302,Nachos,Snack,5,90,50,,New,Wallet
ORD04118,2024-06-22 17:21:00,P303,Cookies,Snacks,2,25,12,20.0,Returning,UPI
ORD04119,2025-06-08 22:09:00,P203,Grilled Sandwich,Meal,3,150,90,25.0,New,Wallet
ORD04120,2024-01-10 17:11:00,P101,Cold Coffee,Beverages,2,120,70,25.0,Returning,Card
ORD04121,2024-02-12 09:07:00,P302,Nachos,Snack,6,90,50,5.0,New,UPI
ORD04122,2024-01-19 12:07:00,P102,Lemonade,Beverage,1,60,30,0.0,Returning,Card
ORD04123,2024-05-18 12:47:00,P104,Iced Tea,Beverages,4,80,45,15.0,New,Card
ORD04124,2025-02-12 22:03:00,P101,Cold Coffee,Beverages,4,120,70,,New,Cash
ORD04125,2024-06-26 20:11:00,P202,Veg Pizza,Meals,4,300,190,10.0,New,Cash
ORD04126,2025-04-18 20:44:00,P104,Iced Tea,Beverages,5,80,45,25.0,Returning,Wallet
ORD04127,2025-11-20 16:54:00,P104,Iced Tea,Beverages,6,80,45,25.0,Returning,Card
ORD04128,2024-02-24 18:40:00,P303,Cookies,Snacks,4,25,12,10.0,New,Card
ORD04129,2024-12-13 22:26:00,P202,Veg Pizza,Meals,1,300,190,0.0,Returning,UPI
ORD04130,2025-11-25 20:17:00,P301,Potato Chips,Snacks,3,40,20,15.0,New,Card
ORD04131,2024-01-11 20:24:00,P203,Grilled Sandwich,Meal,6,150,90,20.0,New,Cash
ORD04132,2024-04-24 14:07:00,P201,Cheese Burger,Meals,3,180,110,10.0,Returning,Card
ORD04133,2025-10-29 18:33:00,P203,Grilled Sandwich,Meal,1,150,90,0.0,New,Cash
ORD04134,2025-04-30 19:36:00,P203,Grilled Sandwich,Meal,6,150,90,0.0,Returning,Cash
ORD04135,2024-08-28 08:43:00,P201,Cheese Burger,Meals,4,180,110,5.0,New,Cash
ORD04136,2024-12-15 20:17:00,P301,Potato Chips,Snacks,3,40,20,10.0,New,Card
ORD04137,2024-10-16 17:19:00,P101,Cold Coffee,Beverages,3,120,70,,Returning,Card
ORD04138,2024-06-23 21:45:00,P201,Cheese Burger,Meals,1,180,110,0.0,New,Card
ORD04139,2025-05-01 17:33:00,P301,Potato Chips,Snacks,5,40,20,5.0,Returning,Cash
ORD04140,2025-08-15 18:28:00,P104,Iced Tea,Beverages,2,80,45,10.0,Returning,Card
ORD04141,2025-01-19 18:57:00,P201,Cheese Burger,Meals,2,180,110,0.0,New,Card
ORD04142,2025-03-23 18:37:00,P101,Cold Coffee,Beverages,6,120,70,15.0,New,Wallet
ORD04143,2025-07-18 17:11:00,P103,Cappuccino,Beverages,1,140,80,10.0,Returning,Cash
ORD04144,2024-07-02 14:57:00,P302,Nachos,Snack,1,90,50,5.0,New,Card
ORD04145,2024-05-11 20:56:00,P201,Cheese Burger,Meals,1,180,110,15.0,Returning,Cash
ORD04146,2025-07-23 18:53:00,P303,Cookies,Snacks,2,25,12,,New,UPI
ORD04147,2025-01-07 11:01:00,P302,Nachos,Snack,1,90,50,0.0,New,Card
ORD04148,2025-09-19 21:24:00,P202,Veg Pizza,Meals,5,300,190,15.0,New,UPI
ORD04149,2024-04-10 12:00:00,P203,Grilled Sandwich,Meal,6,150,90,,New,UPI
ORD04150,2025-09-10 08:54:00,P202,Veg Pizza,Meals,6,300,190,5.0,New,Card
ORD04151,2024-03-01 18:42:00,P202,Veg Pizza,Meals,5,300,190,,Returning,Wallet
ORD04152,2025-03-07 11:42:00,P103,Cappuccino,Beverages,5,140,80,10.0,New,Card
ORD04153,2024-01-14 14:43:00,P101,Cold Coffee,Beverages,5,120,70,15.0,New,Wallet
ORD04154,2025-10-17 09:50:00,P101,Cold Coffee,Beverages,2,120,70,10.0,New,Cash
ORD04155,2025-09-27 21:25:00,P102,Lemonade,Beverage,2,60,30,5.0,Returning,Cash
ORD04156,2025-12-18 09:02:00,P203,Grilled Sandwich,Meal,3,150,90,25.0,New,UPI
ORD04157,2025-02-28 11:26:00,P104,Iced Tea,Beverages,1,80,45,0.0,Returning,Card
ORD04158,2025-05-07 21:35:00,P203,Grilled Sandwich,Meal,2,150,90,10.0,New,Wallet
ORD04159,2024-11-01 10:42:00,P203,Grilled Sandwich,Meal,5,150,90,5.0,Returning,Wallet
ORD04160,2025-02-14 12:18:00,P202,Veg Pizza,Meals,3,300,190,25.0,New,Card
ORD04161,2025-08-10 10:46:00,P301,Potato Chips,Snacks,1,40,20,15.0,Returning,Wallet
ORD04162,2024-05-22 16:40:00,P301,Potato Chips,Snacks,5,40,20,,Returning,UPI
ORD04163,2024-02-05 13:42:00,P102,Lemonade,Beverage,5,60,30,0.0,Returning,Card
ORD04164,2025-01-11 19:21:00,P201,Cheese Burger,Meals,1,180,110,,New,Cash
ORD04165,2025-02-19 21:00:00,P101,Cold Coffee,Beverages,4,120,70,25.0,Returning,Wallet
ORD04166,2025-06-19 16:33:00,P301,Potato Chips,Snacks,2,40,20,20.0,New,Wallet
ORD04167,2025-01-19 22:03:00,P302,Nachos,Snack,5,90,50,,New,Wallet
ORD04168,2025-05-19 16:57:00,P202,Veg Pizza,Meals,6,300,190,10.0,Returning,Cash
ORD04169,2024-05-01 17:00:00,P103,Cappuccino,Beverages,5,140,80,0.0,Returning,Wallet
ORD04170,2025-08-03 16:36:00,P103,Cappuccino,Beverages,6,140,80,25.0,New,Wallet
ORD04171,2025-02-08 08:55:00,P303,Cookies,Snacks,5,25,12,15.0,New,Cash
ORD04172,2025-03-20 19:20:00,P104,Iced Tea,Beverages,4,80,45,15.0,Returning,Card
ORD04173,2024-12-30 17:56:00,P301,Potato Chips,Snacks,6,40,20,0.0,Returning,Wallet
ORD04174,2024-11-02 20:02:00,P301,Potato Chips,Snacks,4,40,20,25.0,Returning,UPI
ORD04175,2024-11-10 16:55:00,P301,Potato Chips,Snacks,1,40,20,,New,Card
ORD04176,2024-06-28 22:05:00,P303,Cookies,Snacks,4,25,12,0.0,Returning,Card
ORD04177,2024-07-25 17:58:00,P104,Iced Tea,Beverages,6,80,45,0.0,Returning,Card
ORD04178,2024-06-03 12:01:00,P301,Potato Chips,Snacks,2,40,20,25.0,Returning,UPI
ORD04179,2024-01-28 09:47:00,P102,Lemonade,Beverage,4,60,30,5.0,New,Cash
ORD04180,2025-10-10 15:01:00,P203,Grilled Sandwich,Meal,6,150,90,10.0,Returning,Cash
ORD04181,2024-09-29 14:51:00,P202,Veg Pizza,Meals,6,300,190,20.0,New,Cash
ORD04182,2025-11-16 18:31:00,P101,Cold Coffee,Beverages,1,120,70,10.0,Returning,UPI
ORD04183,2024-03-16 21:34:00,P202,Veg Pizza,Meals,2,300,190,20.0,Returning,UPI
ORD04184,2025-01-09 09:44:00,P303,Cookies,Snacks,3,25,12,0.0,New,UPI
ORD04185,2024-09-20 08:34:00,P302,Nachos,Snack,2,90,50,15.0,New,Wallet
ORD04186,2024-06-21 11:54:00,P301,Potato Chips,Snacks,1,40,20,10.0,Returning,UPI
ORD04187,2024-10-23 09:16:00,P201,Cheese Burger,Meals,5,180,110,0.0,Returning,UPI
ORD04188,2024-12-09 17:07:00,P201,Cheese Burger,Meals,4,180,110,20.0,New,Cash
ORD04189,2025-09-01 15:29:00,P202,Veg Pizza,Meals,3,300,190,0.0,Returning,Cash
ORD04190,2025-10-29 22:19:00,P104,Iced Tea,Beverages,3,80,45,25.0,Returning,Wallet
ORD04191,2025-03-20 11:08:00,P201,Cheese Burger,Meals,4,180,110,5.0,Returning,Card
